StateAb,Ticket,TicketNo,Surname,GivenName,Party,Preference
VIC, L,3,SCEATS,Rosemary Elizabeth,Secular Party of Australia,47
VIC, N,1,WEBB,Peter,,47
VIC, O,1,WEBB,Peter,,47
VIC, P,1,MALCOLM,Steve,Shooters and Fishers,47
VIC, Q,1,MALCOLM,Steve,Shooters and Fishers,47
VIC, R,1,MATTHEWS,Beth,,47
VIC, S,1,LARKINS,Terry,Australian Labor Party,47
VIC, T,1,BAPTIST,Tania,Socialist Equality Party,47
VIC, U,1,PSAILA,Lynn,Australian Labor Party,47
VIC, V,1,BEREGSZASZI,Janos,Smokers Rights,47
VIC, W,1,THORROWGOOD,Roger Hugh,Stop CSG,47
VIC, Y,1,SCEATS,Rosemary Elizabeth,Secular Party of Australia,47
VIC, Z,1,KAMPMARK,Binoy,The Wikileaks Party,47
VIC, Z,2,KAMPMARK,Binoy,The Wikileaks Party,47
VIC,AA,1,BEREGSZASZI,Janos,Smokers Rights,47
VIC,AB,1,MICHAEL,Barry,Palmer United Party,47
VIC,AB,2,MICHAEL,Barry,Palmer United Party,47
VIC,AC,1,MATTHEWS,Beth,,47
VIC,AD,1,BEREGSZASZI,Janos,Smokers Rights,47
VIC,AF,1,PORTORS,Clinton,The Australian Republicans,47
VIC,AF,2,PORTORS,Clinton,The Australian Republicans,47
VIC,AG,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,47
VIC,AH,1,WEBB,Peter,,47
VIC,AI,1,TOWNSEND,Dale Phillip,One Nation,47
VIC,AI,2,TOWNSEND,Dale Phillip,One Nation,47
VIC,AJ,1,KAMPMARK,Binoy,The Wikileaks Party,47
VIC,AK,2,SCEATS,Rosemary Elizabeth,Secular Party of Australia,47
VIC,AK,1,PALMAN,Penny Maree,Palmer United Party,47
VIC,AK,3,JANSON,Vickie,Australian Christians,47
VIC,AL,1,HUGHES,Vern,Australian Voice Party,47
VIC,AM,1,MARSHALL,Gavin,Australian Labor Party,47
VIC, A,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),48
VIC, D,1,LIVESAY,Robert,Australian Democrats,48
VIC, E,1,SALT,Abe,Smokers Rights,48
VIC, E,2,SALT,Abe,Smokers Rights,48
VIC, F,1,TOSCANO,Joseph,,48
VIC, F,2,TOSCANO,Joseph,,48
VIC, F,3,TOSCANO,Joseph,,48
VIC, G,1,CANNOLD,Leslie,The Wikileaks Party,48
VIC, H,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),48
VIC, I,1,PHILLIPS,Steve,Bullet Train For Australia,48
VIC, J,1,WHELAN,Peter William,Liberal Democrats,48
VIC, K,1,CANNOLD,Leslie,The Wikileaks Party,48
VIC, L,1,MILES,Joseph,Pirate Party,48
VIC, L,2,MILES,Joseph,Pirate Party,48
VIC, L,3,MILES,Joseph,Pirate Party,48
VIC, N,1,TOSCANO,Joseph,,48
VIC, O,1,TOSCANO,Joseph,,48
VIC, P,1,JONES,Andrew,Country Alliance,48
VIC, Q,1,CHIPP,Greg,Drug Law Reform,48
VIC, R,1,CONSANDINE,Peter,The Australian Republicans,48
VIC, S,1,MILETO,Jamie,Australian Labor Party,48
VIC, T,1,NICHOLLS,Bob,,48
VIC, U,1,LARKINS,Terry,Australian Labor Party,48
VIC, V,1,POON,Bruce,Animal Justice Party,48
VIC, W,1,VAN ROSMALEN,Adele,Stop CSG,48
VIC, Y,1,MILES,Joseph,Pirate Party,48
VIC, Z,1,JONES,Andrew,Country Alliance,48
VIC, Z,2,JONES,Andrew,Country Alliance,48
VIC,AA,1,SHMUEL,Immanuel,Australian Voice Party,48
VIC,AB,1,HAWKINS,Douglas James,Palmer United Party,48
VIC,AB,2,HAWKINS,Douglas James,Palmer United Party,48
VIC,AC,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,48
VIC,AD,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,48
VIC,AF,1,RICE,Janet,The Greens,48
VIC,AF,2,RICE,Janet,The Greens,48
VIC,AG,1,ABELA,Richard,Australian Fishing and Lifestyle Party,48
VIC,AH,1,CHRISTIE,Simon,Stop The Greens,48
VIC,AI,1,TOWNSEND,Rosalyn Lee,One Nation,48
VIC,AI,2,TOWNSEND,Rosalyn Lee,One Nation,48
VIC,AJ,1,THORROWGOOD,Roger Hugh,Stop CSG,48
VIC,AK,2,DAWSON,Chris,No Carbon Tax Climate Sceptics,48
VIC,AK,1,CONSANDINE,Peter,The Australian Republicans,48
VIC,AK,3,PAPAFOTIOU,Frank,Australian Christians,48
VIC,AL,1,O'CONNOR,Patrick,Socialist Equality Party,48
VIC,AM,1,PSAILA,Lynn,Australian Labor Party,48
VIC, A,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),49
VIC, D,1,GRUMMET,Richard,Australian Democrats,49
VIC, E,1,BEREGSZASZI,Janos,Smokers Rights,49
VIC, E,2,BEREGSZASZI,Janos,Smokers Rights,49
VIC, F,1,MATTHEWS,Beth,,49
VIC, F,2,MATTHEWS,Beth,,49
VIC, F,3,MATTHEWS,Beth,,49
VIC, G,1,KAMPMARK,Binoy,The Wikileaks Party,49
VIC, H,1,EVANS,Darren,Building Australia Party,49
VIC, I,1,HAYES,Clifford,Stable Population Party,49
VIC, J,1,WILMS,Tim,Liberal Democrats,49
VIC, K,1,KAMPMARK,Binoy,The Wikileaks Party,49
VIC, L,1,HAMMETT,Geoffrey David,Pirate Party,49
VIC, L,2,HAMMETT,Geoffrey David,Pirate Party,49
VIC, L,3,HAMMETT,Geoffrey David,Pirate Party,49
VIC, N,1,MATTHEWS,Beth,,49
VIC, O,1,MATTHEWS,Beth,,49
VIC, P,1,KERR,Garry,Country Alliance,49
VIC, Q,1,SHERMAN,John,Drug Law Reform,49
VIC, R,1,PORTORS,Clinton,The Australian Republicans,49
VIC, S,1,MICHAEL,Barry,Palmer United Party,49
VIC, T,1,NICHOLLS,Kylie,,49
VIC, U,1,MILETO,Jamie,Australian Labor Party,49
VIC, V,1,DAVISON,Sarah,Animal Justice Party,49
VIC, W,1,CONSANDINE,Peter,The Australian Republicans,49
VIC, Y,1,HAMMETT,Geoffrey David,Pirate Party,49
VIC, Z,1,KERR,Garry,Country Alliance,49
VIC, Z,2,KERR,Garry,Country Alliance,49
VIC,AA,1,HUGHES,Vern,Australian Voice Party,49
VIC,AB,1,PALMAN,Penny Maree,Palmer United Party,49
VIC,AB,2,PALMAN,Penny Maree,Palmer United Party,49
VIC,AC,1,ABELA,Richard,Australian Fishing and Lifestyle Party,49
VIC,AD,1,ABELA,Richard,Australian Fishing and Lifestyle Party,49
VIC,AF,1,McCARTHY,Trent Mark,The Greens,49
VIC,AF,2,McCARTHY,Trent Mark,The Greens,49
VIC,AG,1,PATTEN,Fiona,Sex Party,49
VIC,AH,1,DESTRY,Terry,Stop The Greens,49
VIC,AI,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),49
VIC,AI,2,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),49
VIC,AJ,1,VAN ROSMALEN,Adele,Stop CSG,49
VIC,AK,2,RODDA,John,No Carbon Tax Climate Sceptics,49
VIC,AK,1,PORTORS,Clinton,The Australian Republicans,49
VIC,AK,3,ISHERWOOD,Craig,Citizens Electoral Council,49
VIC,AL,1,BAPTIST,Tania,Socialist Equality Party,49
VIC,AM,1,LARKINS,Terry,Australian Labor Party,49
VIC, A,1,O'CONNOR,Patrick,Socialist Equality Party,50
VIC, D,1,ISHERWOOD,Craig,Citizens Electoral Council,50
VIC, E,1,RIGONI,Maria Marcia,Bank Reform Party,50
VIC, E,2,RIGONI,Maria Marcia,Bank Reform Party,50
VIC, F,1,CONSANDINE,Peter,The Australian Republicans,50
VIC, F,2,CONSANDINE,Peter,The Australian Republicans,50
VIC, F,3,CONSANDINE,Peter,The Australian Republicans,50
VIC, G,1,DANIELI,Robert,Katter's Australian Party,50
VIC, H,1,WHITE,Samuel,Building Australia Party,50
VIC, I,1,QUIRK,Jill,Stable Population Party,50
VIC, J,1,CHRISTIE,Simon,Stop The Greens,50
VIC, K,1,FARRELL,Mark,DLP Democratic Labour,50
VIC, L,1,MICHAEL,Barry,Palmer United Party,50
VIC, L,2,MICHAEL,Barry,Palmer United Party,50
VIC, L,3,MICHAEL,Barry,Palmer United Party,50
VIC, N,1,COLLYER,David,Australian Democrats,50
VIC, O,1,COLLYER,David,Australian Democrats,50
VIC, P,1,JANSON,Vickie,Australian Christians,50
VIC, Q,1,DANIELI,Robert,Katter's Australian Party,50
VIC, R,1,NICHOLLS,Bob,,50
VIC, S,1,HAWKINS,Douglas James,Palmer United Party,50
VIC, T,1,WEBB,Peter,,50
VIC, U,1,CHIPP,Greg,Drug Law Reform,50
VIC, V,1,GUNTER,Lyn,Independent,50
VIC, W,1,PORTORS,Clinton,The Australian Republicans,50
VIC, Y,1,CONSANDINE,Peter,The Australian Republicans,50
VIC, Z,1,CHRISTIE,Simon,Stop The Greens,50
VIC, Z,2,CHRISTIE,Simon,Stop The Greens,50
VIC,AA,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,50
VIC,AB,1,JONES,Andrew,Country Alliance,50
VIC,AB,2,JONES,Andrew,Country Alliance,50
VIC,AC,1,MALONEY,Terry,Shooters and Fishers,50
VIC,AD,1,MALONEY,Terry,Shooters and Fishers,50
VIC,AF,1,TRUONG,Thi Viet Huong,The Greens,50
VIC,AF,2,TRUONG,Thi Viet Huong,The Greens,50
VIC,AG,1,HOPKINS,Ange,Sex Party,50
VIC,AH,1,MILES,Joseph,Pirate Party,50
VIC,AI,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),50
VIC,AI,2,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),50
VIC,AJ,1,CONSANDINE,Peter,The Australian Republicans,50
VIC,AK,2,RIGONI,Maria Marcia,Bank Reform Party,50
VIC,AK,1,POON,Bruce,Animal Justice Party,50
VIC,AK,3,BARWICK,Robert,Citizens Electoral Council,50
VIC,AL,1,MUIR,Ricky,Australian Motoring Enthusiast Party,50
VIC,AM,1,MILETO,Jamie,Australian Labor Party,50
VIC, A,1,BAPTIST,Tania,Socialist Equality Party,51
VIC, D,1,BARWICK,Robert,Citizens Electoral Council,51
VIC, E,1,RIGONI,Paul,Bank Reform Party,51
VIC, E,2,RIGONI,Paul,Bank Reform Party,51
VIC, F,1,PORTORS,Clinton,The Australian Republicans,51
VIC, F,2,PORTORS,Clinton,The Australian Republicans,51
VIC, F,3,PORTORS,Clinton,The Australian Republicans,51
VIC, G,1,COSTABILE,David,Katter's Australian Party,51
VIC, H,1,SHMUEL,Immanuel,Australian Voice Party,51
VIC, I,1,THORROWGOOD,Roger Hugh,Stop CSG,51
VIC, J,1,DESTRY,Terry,Stop The Greens,51
VIC, K,1,MAZZARELLA,Stephanie,DLP Democratic Labour,51
VIC, L,1,HAWKINS,Douglas James,Palmer United Party,51
VIC, L,2,HAWKINS,Douglas James,Palmer United Party,51
VIC, L,3,HAWKINS,Douglas James,Palmer United Party,51
VIC, N,1,HOWE,Roger,Australian Democrats,51
VIC, O,1,HOWE,Roger,Australian Democrats,51
VIC, P,1,PAPAFOTIOU,Frank,Australian Christians,51
VIC, Q,1,COSTABILE,David,Katter's Australian Party,51
VIC, R,1,NICHOLLS,Kylie,,51
VIC, S,1,PALMAN,Penny Maree,Palmer United Party,51
VIC, T,1,JONES,Andrew,Country Alliance,51
VIC, U,1,SHERMAN,John,Drug Law Reform,51
VIC, V,1,MORRISON,Darrell Scott,Independent,51
VIC, W,1,POON,Bruce,Animal Justice Party,51
VIC, Y,1,PORTORS,Clinton,The Australian Republicans,51
VIC, Z,1,DESTRY,Terry,Stop The Greens,51
VIC, Z,2,DESTRY,Terry,Stop The Greens,51
VIC,AA,1,ABELA,Richard,Australian Fishing and Lifestyle Party,51
VIC,AB,1,KERR,Garry,Country Alliance,51
VIC,AB,2,KERR,Garry,Country Alliance,51
VIC,AC,1,MALCOLM,Steve,Shooters and Fishers,51
VIC,AD,1,MALCOLM,Steve,Shooters and Fishers,51
VIC,AF,1,CHRISTOE,Ian J,The Greens,51
VIC,AF,2,CHRISTOE,Ian J,The Greens,51
VIC,AG,1,FENN,Ashley,Family First,51
VIC,AH,1,HAMMETT,Geoffrey David,Pirate Party,51
VIC,AI,1,NALLIAH,Daniel,Rise Up Australia Party,51
VIC,AI,2,NALLIAH,Daniel,Rise Up Australia Party,51
VIC,AJ,1,PORTORS,Clinton,The Australian Republicans,51
VIC,AK,2,RIGONI,Paul,Bank Reform Party,51
VIC,AK,1,DAVISON,Sarah,Animal Justice Party,51
VIC,AK,3,NICHOLLS,Bob,,51
VIC,AL,1,GILL,Craig A,Australian Motoring Enthusiast Party,51
VIC,AM,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),51
VIC, A,1,COLLYER,David,Australian Democrats,52
VIC, D,1,O'CONNOR,Patrick,Socialist Equality Party,52
VIC, E,1,ERWOOD,Mark,Bullet Train For Australia,52
VIC, E,2,ERWOOD,Mark,Bullet Train For Australia,52
VIC, F,1,SALT,Abe,Smokers Rights,52
VIC, F,2,SALT,Abe,Smokers Rights,52
VIC, F,3,SALT,Abe,Smokers Rights,52
VIC, G,1,JONES,Andrew,Country Alliance,52
VIC, H,1,HUGHES,Vern,Australian Voice Party,52
VIC, I,1,VAN ROSMALEN,Adele,Stop CSG,52
VIC, J,1,DANIELI,Robert,Katter's Australian Party,52
VIC, K,1,PERKINS,John L,Secular Party of Australia,52
VIC, L,1,PALMAN,Penny Maree,Palmer United Party,52
VIC, L,2,PALMAN,Penny Maree,Palmer United Party,52
VIC, L,3,PALMAN,Penny Maree,Palmer United Party,52
VIC, N,1,ISGRO,Sarina,Australian Democrats,52
VIC, O,1,ISGRO,Sarina,Australian Democrats,52
VIC, P,1,FARRELL,Mark,DLP Democratic Labour,52
VIC, Q,1,GUNTER,Lyn,Independent,52
VIC, R,1,WEBB,Peter,,52
VIC, S,1,SHAW,Samantha,Australian Independents,52
VIC, T,1,KERR,Garry,Country Alliance,52
VIC, U,1,COSTABILE,David,Katter's Australian Party,52
VIC, V,1,ASSANGE,Julian,The Wikileaks Party,52
VIC, W,1,DAVISON,Sarah,Animal Justice Party,52
VIC, Y,1,TOSCANO,Joseph,,52
VIC, Z,1,SALT,Abe,Smokers Rights,52
VIC, Z,2,SALT,Abe,Smokers Rights,52
VIC,AA,1,RICE,Janet,The Greens,52
VIC,AB,1,JANSON,Vickie,Australian Christians,52
VIC,AB,2,JANSON,Vickie,Australian Christians,52
VIC,AC,1,TOWNSEND,Dale Phillip,One Nation,52
VIC,AD,1,EVANS,Darren,Building Australia Party,52
VIC,AF,1,SEKHON,Gurm,The Greens,52
VIC,AF,2,SEKHON,Gurm,The Greens,52
VIC,AG,1,MORRIS,Trudie,Family First,52
VIC,AH,1,MARSHALL,Gavin,Australian Labor Party,52
VIC,AI,1,CRESTANI,Rosalie,Rise Up Australia Party,52
VIC,AI,2,CRESTANI,Rosalie,Rise Up Australia Party,52
VIC,AJ,1,MALONEY,Terry,Shooters and Fishers,52
VIC,AK,2,HAYES,Clifford,Stable Population Party,52
VIC,AK,1,MUIR,Ricky,Australian Motoring Enthusiast Party,52
VIC,AK,3,NICHOLLS,Kylie,,52
VIC,AL,1,TOSCANO,Joseph,,52
VIC,AM,1,SMITH,Tony,Senator Online (Internet Voting Bills/Issues),52
VIC, A,1,HOWE,Roger,Australian Democrats,53
VIC, D,1,BAPTIST,Tania,Socialist Equality Party,53
VIC, E,1,PHILLIPS,Steve,Bullet Train For Australia,53
VIC, E,2,PHILLIPS,Steve,Bullet Train For Australia,53
VIC, F,1,BEREGSZASZI,Janos,Smokers Rights,53
VIC, F,2,BEREGSZASZI,Janos,Smokers Rights,53
VIC, F,3,BEREGSZASZI,Janos,Smokers Rights,53
VIC, G,1,KERR,Garry,Country Alliance,53
VIC, H,1,SHAW,Samantha,Australian Independents,53
VIC, I,1,FIFIELD,Mitch,Liberal,53
VIC, J,1,COSTABILE,David,Katter's Australian Party,53
VIC, K,1,SCEATS,Rosemary Elizabeth,Secular Party of Australia,53
VIC, L,1,JONES,Andrew,Country Alliance,53
VIC, L,2,JONES,Andrew,Country Alliance,53
VIC, L,3,JONES,Andrew,Country Alliance,53
VIC, N,1,RAINES,Greg,Australian Democrats,53
VIC, O,1,RAINES,Greg,Australian Democrats,53
VIC, P,1,MAZZARELLA,Stephanie,DLP Democratic Labour,53
VIC, Q,1,MORRISON,Darrell Scott,Independent,53
VIC, R,1,GUNTER,Lyn,Independent,53
VIC, S,1,WOOD,Yvonne,Australian Independents,53
VIC, T,1,SHAW,Samantha,Australian Independents,53
VIC, U,1,DANIELI,Robert,Katter's Australian Party,53
VIC, V,1,CANNOLD,Leslie,The Wikileaks Party,53
VIC, W,1,SHMUEL,Immanuel,Australian Voice Party,53
VIC, Y,1,MATTHEWS,Beth,,53
VIC, Z,1,BEREGSZASZI,Janos,Smokers Rights,53
VIC, Z,2,BEREGSZASZI,Janos,Smokers Rights,53
VIC,AA,1,McCARTHY,Trent Mark,The Greens,53
VIC,AB,1,PAPAFOTIOU,Frank,Australian Christians,53
VIC,AB,2,PAPAFOTIOU,Frank,Australian Christians,53
VIC,AC,1,TOWNSEND,Rosalyn Lee,One Nation,53
VIC,AD,1,WHITE,Samuel,Building Australia Party,53
VIC,AF,1,HUMPHREYS,Robert,The Greens,53
VIC,AF,2,HUMPHREYS,Robert,The Greens,53
VIC,AG,1,WHELAN,Peter William,Liberal Democrats,53
VIC,AH,1,COLLINS,Jacinta,Australian Labor Party,53
VIC,AI,1,PERKINS,John L,Secular Party of Australia,53
VIC,AI,2,PERKINS,John L,Secular Party of Australia,53
VIC,AJ,1,MALCOLM,Steve,Shooters and Fishers,53
VIC,AK,2,QUIRK,Jill,Stable Population Party,53
VIC,AK,1,GILL,Craig A,Australian Motoring Enthusiast Party,53
VIC,AK,3,WEBB,Peter,,53
VIC,AL,1,MATTHEWS,Beth,,53
VIC,AM,1,GUNTER,Lyn,Independent,53
VIC, A,1,ISGRO,Sarina,Australian Democrats,54
VIC, D,1,MILES,Joseph,Pirate Party,54
VIC, E,1,NICHOLLS,Bob,,54
VIC, E,2,NICHOLLS,Bob,,54
VIC, F,1,RICE,Janet,The Greens,54
VIC, F,2,MARSHALL,Gavin,Australian Labor Party,54
VIC, F,3,MARSHALL,Gavin,Australian Labor Party,54
VIC, G,1,WHELAN,Peter William,Liberal Democrats,54
VIC, H,1,WOOD,Yvonne,Australian Independents,54
VIC, I,1,RYAN,Scott,Liberal,54
VIC, J,1,MICHAEL,Barry,Palmer United Party,54
VIC, K,1,WHELAN,Peter William,Liberal Democrats,54
VIC, L,1,KERR,Garry,Country Alliance,54
VIC, L,2,KERR,Garry,Country Alliance,54
VIC, L,3,KERR,Garry,Country Alliance,54
VIC, N,1,LIVESAY,Robert,Australian Democrats,54
VIC, O,1,LIVESAY,Robert,Australian Democrats,54
VIC, P,1,ISHERWOOD,Craig,Citizens Electoral Council,54
VIC, Q,1,NICHOLLS,Bob,,54
VIC, R,1,MORRISON,Darrell Scott,Independent,54
VIC, S,1,HAYES,Clifford,Stable Population Party,54
VIC, T,1,WOOD,Yvonne,Australian Independents,54
VIC, U,1,SCEATS,Rosemary Elizabeth,Secular Party of Australia,54
VIC, V,1,KAMPMARK,Binoy,The Wikileaks Party,54
VIC, W,1,HUGHES,Vern,Australian Voice Party,54
VIC, Y,1,NICHOLLS,Bob,,54
VIC, Z,1,WHELAN,Peter William,Liberal Democrats,54
VIC, Z,2,WHELAN,Peter William,Liberal Democrats,54
VIC,AA,1,TRUONG,Thi Viet Huong,The Greens,54
VIC,AB,1,EVANS,Darren,Building Australia Party,54
VIC,AB,2,EVANS,Darren,Building Australia Party,54
VIC,AC,1,WHELAN,Peter William,Liberal Democrats,54
VIC,AD,1,THORROWGOOD,Roger Hugh,Stop CSG,54
VIC,AF,2,FIFIELD,Mitch,Liberal,54
VIC,AF,1,MARSHALL,Gavin,Australian Labor Party,54
VIC,AG,1,WILMS,Tim,Liberal Democrats,54
VIC,AH,1,TILLEM,Mehmet,Australian Labor Party,54
VIC,AI,1,SCEATS,Rosemary Elizabeth,Secular Party of Australia,54
VIC,AI,2,SCEATS,Rosemary Elizabeth,Secular Party of Australia,54
VIC,AJ,1,WHELAN,Peter William,Liberal Democrats,54
VIC,AK,2,SALT,Abe,Smokers Rights,54
VIC,AK,1,ASSANGE,Julian,The Wikileaks Party,54
VIC,AK,3,MILES,Joseph,Pirate Party,54
VIC,AL,1,NICHOLLS,Bob,,54
VIC,AM,1,MORRISON,Darrell Scott,Independent,54
VIC, A,1,RAINES,Greg,Australian Democrats,55
VIC, D,1,HAMMETT,Geoffrey David,Pirate Party,55
VIC, E,1,NICHOLLS,Kylie,,55
VIC, E,2,NICHOLLS,Kylie,,55
VIC, F,1,McCARTHY,Trent Mark,The Greens,55
VIC, F,2,COLLINS,Jacinta,Australian Labor Party,55
VIC, F,3,COLLINS,Jacinta,Australian Labor Party,55
VIC, G,1,WILMS,Tim,Liberal Democrats,55
VIC, H,1,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,55
VIC, I,1,KROGER,Helen,Liberal,55
VIC, J,1,HAWKINS,Douglas James,Palmer United Party,55
VIC, K,1,WILMS,Tim,Liberal Democrats,55
VIC, L,1,DANIELI,Robert,Katter's Australian Party,55
VIC, L,2,DANIELI,Robert,Katter's Australian Party,55
VIC, L,3,DANIELI,Robert,Katter's Australian Party,55
VIC, N,1,GRUMMET,Richard,Australian Democrats,55
VIC, O,1,GRUMMET,Richard,Australian Democrats,55
VIC, P,1,BARWICK,Robert,Citizens Electoral Council,55
VIC, Q,1,NICHOLLS,Kylie,,55
VIC, R,1,MILES,Joseph,Pirate Party,55
VIC, S,1,QUIRK,Jill,Stable Population Party,55
VIC, T,1,SHMUEL,Immanuel,Australian Voice Party,55
VIC, U,1,PERKINS,John L,Secular Party of Australia,55
VIC, V,1,NICHOLLS,Bob,,55
VIC, W,1,EVANS,Darren,Building Australia Party,55
VIC, Y,1,NICHOLLS,Kylie,,55
VIC, Z,1,WILMS,Tim,Liberal Democrats,55
VIC, Z,2,WILMS,Tim,Liberal Democrats,55
VIC,AA,1,CHRISTOE,Ian J,The Greens,55
VIC,AB,1,WHITE,Samuel,Building Australia Party,55
VIC,AB,2,WHITE,Samuel,Building Australia Party,55
VIC,AC,1,WILMS,Tim,Liberal Democrats,55
VIC,AD,1,VAN ROSMALEN,Adele,Stop CSG,55
VIC,AF,2,RYAN,Scott,Liberal,55
VIC,AF,1,COLLINS,Jacinta,Australian Labor Party,55
VIC,AG,1,MALONEY,Terry,Shooters and Fishers,55
VIC,AH,1,PSAILA,Lynn,Australian Labor Party,55
VIC,AI,1,SALT,Abe,Smokers Rights,55
VIC,AI,2,SALT,Abe,Smokers Rights,55
VIC,AJ,1,WILMS,Tim,Liberal Democrats,55
VIC,AK,2,BEREGSZASZI,Janos,Smokers Rights,55
VIC,AK,1,CANNOLD,Leslie,The Wikileaks Party,55
VIC,AK,3,HAMMETT,Geoffrey David,Pirate Party,55
VIC,AL,1,NICHOLLS,Kylie,,55
VIC,AM,1,MILES,Joseph,Pirate Party,55
VIC, A,1,LIVESAY,Robert,Australian Democrats,56
VIC, D,1,FARRELL,Mark,DLP Democratic Labour,56
VIC, E,1,WEBB,Peter,,56
VIC, E,2,WEBB,Peter,,56
VIC, F,1,TRUONG,Thi Viet Huong,The Greens,56
VIC, F,2,TILLEM,Mehmet,Australian Labor Party,56
VIC, F,3,TILLEM,Mehmet,Australian Labor Party,56
VIC, G,1,MICHAEL,Barry,Palmer United Party,56
VIC, H,1,ABELA,Richard,Australian Fishing and Lifestyle Party,56
VIC, I,1,CORBOY,Martin Louis,The Nationals,56
VIC, J,1,PALMAN,Penny Maree,Palmer United Party,56
VIC, K,1,DANIELI,Robert,Katter's Australian Party,56
VIC, L,1,COSTABILE,David,Katter's Australian Party,56
VIC, L,2,COSTABILE,David,Katter's Australian Party,56
VIC, L,3,COSTABILE,David,Katter's Australian Party,56
VIC, N,1,SALT,Abe,Smokers Rights,56
VIC, O,1,SALT,Abe,Smokers Rights,56
VIC, P,1,GUNTER,Lyn,Independent,56
VIC, Q,1,WEBB,Peter,,56
VIC, R,1,HAMMETT,Geoffrey David,Pirate Party,56
VIC, S,1,DANIELI,Robert,Katter's Australian Party,56
VIC, T,1,HUGHES,Vern,Australian Voice Party,56
VIC, U,1,BAPTIST,Tania,Socialist Equality Party,56
VIC, V,1,NICHOLLS,Kylie,,56
VIC, W,1,WHITE,Samuel,Building Australia Party,56
VIC, Y,1,WEBB,Peter,,56
VIC, Z,1,DANIELI,Robert,Katter's Australian Party,56
VIC, Z,2,DANIELI,Robert,Katter's Australian Party,56
VIC,AA,1,SEKHON,Gurm,The Greens,56
VIC,AB,2,FIFIELD,Mitch,Liberal,56
VIC,AB,1,MARSHALL,Gavin,Australian Labor Party,56
VIC,AC,1,CONSANDINE,Peter,The Australian Republicans,56
VIC,AD,1,DANIELI,Robert,Katter's Australian Party,56
VIC,AF,2,KROGER,Helen,Liberal,56
VIC,AF,1,TILLEM,Mehmet,Australian Labor Party,56
VIC,AG,1,MALCOLM,Steve,Shooters and Fishers,56
VIC,AH,1,LARKINS,Terry,Australian Labor Party,56
VIC,AI,1,BEREGSZASZI,Janos,Smokers Rights,56
VIC,AI,2,BEREGSZASZI,Janos,Smokers Rights,56
VIC,AJ,1,TAYLOR,Lloyd,Senator Online (Internet Voting Bills/Issues),56
VIC,AK,2,ZAMMIT,Joe,Australian Fishing and Lifestyle Party,56
VIC,AK,1,KAMPMARK,Binoy,The Wikileaks Party,56
VIC,AK,3,FARRELL,Mark,DLP Democratic Labour,56
VIC,AL,1,WEBB,Peter,,56
VIC,AM,1,HAMMETT,Geoffrey David,Pirate Party,56
VIC, A,1,GRUMMET,Richard,Australian Democrats,57
VIC, D,1,MAZZARELLA,Stephanie,DLP Democratic Labour,57
VIC, E,1,GUNTER,Lyn,Independent,57
VIC, E,2,GUNTER,Lyn,Independent,57
VIC, F,1,CHRISTOE,Ian J,The Greens,57
VIC, F,2,PSAILA,Lynn,Australian Labor Party,57
VIC, F,3,PSAILA,Lynn,Australian Labor Party,57
VIC, G,1,HAWKINS,Douglas James,Palmer United Party,57
VIC, H,1,PERKINS,John L,Secular Party of Australia,57
VIC, I,1,EVANS,Darren,Building Australia Party,57
VIC, J,1,SALT,Abe,Smokers Rights,57
VIC, K,1,COSTABILE,David,Katter's Australian Party,57
VIC, L,1,WHELAN,Peter William,Liberal Democrats,57
VIC, L,2,WHELAN,Peter William,Liberal Democrats,57
VIC, L,3,WHELAN,Peter William,Liberal Democrats,57
VIC, N,1,BEREGSZASZI,Janos,Smokers Rights,57
VIC, O,1,BEREGSZASZI,Janos,Smokers Rights,57
VIC, P,1,MORRISON,Darrell Scott,Independent,57
VIC, Q,1,TOSCANO,Joseph,,57
VIC, R,1,O'CONNOR,Patrick,Socialist Equality Party,57
VIC, S,1,COSTABILE,David,Katter's Australian Party,57
VIC, T,1,EVANS,Darren,Building Australia Party,57
VIC, U,1,O'CONNOR,Patrick,Socialist Equality Party,57
VIC, V,1,WEBB,Peter,,57
VIC, W,1,CHIPP,Greg,Drug Law Reform,57
VIC, Y,1,DANIELI,Robert,Katter's Australian Party,57
VIC, Z,1,COSTABILE,David,Katter's Australian Party,57
VIC, Z,2,COSTABILE,David,Katter's Australian Party,57
VIC,AA,1,HUMPHREYS,Robert,The Greens,57
VIC,AB,2,RYAN,Scott,Liberal,57
VIC,AB,1,COLLINS,Jacinta,Australian Labor Party,57
VIC,AC,1,PORTORS,Clinton,The Australian Republicans,57
